,Average Rating,Average Difficulty,Number of ratings,Received a pepper,Proportion of students that said they would take the class again,Number of ratings coming from online classes,Male Professor,Female Professor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
69397,4.5,2.8,17.0,1.0,88.0,0.0,0,1,0.17647058823529413,0.8235294117647058,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0
69400,4.8,1.6,11.0,1.0,100.0,4.0,0,1,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,0.0
69411,4.7,2.3,17.0,1.0,100.0,1.0,1,0,0.0,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.0,0.23529411764705882,0.0,0.058823529411764705,0.0,0.11764705882352941,0.5882352941176471,0.0,0.0,0.4117647058823529,0.11764705882352941,0.0,0.0,0.11764705882352941
69418,4.5,1.8,20.0,1.0,100.0,0.0,1,0,0.0,0.35,0.3,0.1,0.25,0.1,0.0,0.1,0.0,0.05,0.0,0.15,0.2,0.0,0.05,0.0,0.4,0.15,0.0,0.1
69419,4.8,2.2,11.0,0.0,100.0,0.0,0,1,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.0,0.09090909090909091
69431,4.7,2.5,14.0,0.0,100.0,0.0,1,0,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0
69438,5.0,2.5,21.0,1.0,100.0,1.0,1,0,0.0,0.09523809523809523,0.42857142857142855,0.0,0.09523809523809523,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.6190476190476191,0.6190476190476191,0.09523809523809523,0.0,0.047619047619047616
69450,3.8,3.5,33.0,1.0,72.0,0.0,0,1,0.24242424242424243,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.06060606060606061,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.30303030303030304,0.24242424242424243,0.06060606060606061,0.0,0.3333333333333333
69454,3.5,3.1,15.0,0.0,67.0,0.0,1,0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.4,0.0,0.0
69511,5.0,3.0,11.0,1.0,100.0,0.0,1,0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0
69522,2.6,3.9,24.0,0.0,29.0,2.0,0,1,0.7083333333333334,0.16666666666666666,0.041666666666666664,0.5416666666666666,0.0,0.25,0.4166666666666667,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.375
69554,1.8,4.5,13.0,0.0,20.0,0.0,0,1,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.07692307692307693
69570,4.3,2.1,21.0,0.0,80.0,0.0,1,0,0.19047619047619047,0.5714285714285714,0.09523809523809523,0.23809523809523808,0.47619047619047616,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.0,0.047619047619047616
69574,4.5,2.5,12.0,1.0,83.0,1.0,1,0,0.0,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.0,0.25,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0
69609,4.5,2.0,12.0,0.0,86.0,1.0,1,0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.16666666666666666
69613,4.2,2.7,13.0,0.0,67.0,0.0,1,0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,0.0
69648,4.5,2.4,25.0,1.0,100.0,0.0,0,1,0.0,0.4,0.2,0.0,0.0,0.08,0.0,0.16,0.0,0.44,0.0,0.08,0.0,0.0,0.0,0.4,0.4,0.56,0.0,0.0
69652,4.8,2.3,23.0,1.0,100.0,0.0,0,1,0.0,0.2608695652173913,0.391304347826087,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.30434782608695654,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.6086956521739131,0.6086956521739131,0.0,0.0,0.0
69653,4.0,2.6,21.0,0.0,67.0,0.0,0,1,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.14285714285714285,0.23809523809523808,0.6190476190476191,0.0,0.0,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.0,0.19047619047619047
69672,1.8,3.6,13.0,0.0,22.0,13.0,1,0,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0
69673,4.5,2.7,12.0,1.0,100.0,0.0,0,1,0.0,0.4166666666666667,0.0,0.5833333333333334,0.08333333333333333,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666
69711,4.9,3.8,225.0,1.0,98.0,0.0,1,0,0.09333333333333334,0.6133333333333333,0.29333333333333333,0.2,0.08444444444444445,0.07555555555555556,0.06222222222222222,0.3377777777777778,0.0044444444444444444,0.057777777777777775,0.28444444444444444,0.057777777777777775,0.24888888888888888,0.0044444444444444444,0.0044444444444444444,0.07111111111111111,0.3288888888888889,0.0,0.0,0.0044444444444444444
69723,4.8,2.3,12.0,1.0,89.0,0.0,1,0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0
69732,2.9,2.7,13.0,0.0,63.0,0.0,0,1,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.0,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.46153846153846156
69744,4.4,3.3,18.0,0.0,92.0,0.0,0,1,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.0,0.05555555555555555,0.2222222222222222,0.0,0.5,0.2222222222222222,0.0,0.2222222222222222
69749,4.5,2.7,25.0,1.0,85.0,0.0,0,1,0.08,0.28,0.28,0.0,0.08,0.4,0.36,0.0,0.04,0.28,0.0,0.32,0.0,0.04,0.0,0.12,0.28,0.2,0.0,0.08
69769,4.4,2.4,10.0,1.0,100.0,0.0,0,1,0.2,0.5,0.3,0.1,0.2,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1
69801,3.6,3.1,86.0,0.0,66.0,5.0,0,1,0.1744186046511628,0.23255813953488372,0.18604651162790697,0.0,0.12790697674418605,0.3488372093023256,0.2441860465116279,0.05813953488372093,0.10465116279069768,0.06976744186046512,0.023255813953488372,0.20930232558139536,0.2441860465116279,0.011627906976744186,0.11627906976744186,0.09302325581395349,0.1511627906976744,0.08139534883720931,0.0,0.08139534883720931
69807,3.5,3.3,16.0,0.0,70.0,0.0,0,1,0.0625,0.1875,0.125,0.125,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.125,0.0,0.0625,0.1875,0.5625,0.0,0.4375
69839,4.4,2.5,16.0,1.0,100.0,0.0,1,0,0.0,0.125,0.0625,0.0,0.25,0.0625,0.0,0.1875,0.0,0.3125,0.0,0.0625,0.3125,0.0,0.0,0.25,0.5625,0.3125,0.0,0.0
69847,1.4,4.4,37.0,0.0,14.0,0.0,1,0,0.4594594594594595,0.0,0.0,0.5675675675675675,0.0,0.08108108108108109,0.10810810810810811,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.35135135135135137,0.21621621621621623,0.0,0.05405405405405406,0.02702702702702703,0.0,0.10810810810810811
69897,3.5,3.0,10.0,0.0,67.0,0.0,0,1,0.3,0.3,0.0,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0
69898,4.5,2.1,19.0,0.0,85.0,0.0,1,0,0.05263157894736842,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.5263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.0,0.15789473684210525,0.2631578947368421,0.0,0.05263157894736842,0.0
69899,5.0,2.0,10.0,1.0,100.0,1.0,1,0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.2
69914,2.6,3.2,10.0,0.0,29.0,0.0,0,1,0.2,0.1,0.0,0.1,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.2
69960,4.8,1.3,15.0,1.0,100.0,0.0,1,0,0.0,0.13333333333333333,0.4666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.2,0.5333333333333333,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0
70031,3.2,4.0,12.0,0.0,60.0,1.0,0,1,0.25,0.08333333333333333,0.25,0.3333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.0,0.0,0.0
70048,4.2,3.5,12.0,0.0,83.0,0.0,1,0,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.25,0.0,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333
70056,4.9,2.0,18.0,1.0,100.0,1.0,0,1,0.0,0.05555555555555555,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111
70094,4.7,3.0,12.0,1.0,100.0,1.0,0,1,0.0,0.25,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0
70099,4.2,2.1,12.0,0.0,57.0,0.0,0,1,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.25,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333
70133,3.4,2.6,11.0,0.0,67.0,0.0,0,1,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0
70141,4.6,2.5,11.0,0.0,88.0,0.0,0,1,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0
70166,3.1,3.1,28.0,1.0,43.0,11.0,1,0,0.5357142857142857,0.0,0.10714285714285714,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.0,0.21428571428571427
70182,2.6,3.9,11.0,0.0,33.0,0.0,0,1,0.5454545454545454,0.18181818181818182,0.0,0.6363636363636364,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0
70189,2.8,4.0,22.0,1.0,44.0,0.0,1,0,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.5,0.045454545454545456,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.0,0.3181818181818182
70234,4.1,2.9,20.0,1.0,82.0,2.0,1,0,0.0,0.1,0.05,0.15,0.3,0.35,0.05,0.1,0.1,0.15,0.0,0.2,0.2,0.0,0.05,0.2,0.35,0.25,0.0,0.2
70246,4.5,2.4,17.0,0.0,90.0,0.0,0,1,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.11764705882352941,0.29411764705882354,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.0,0.29411764705882354,0.29411764705882354,0.0,0.0,0.11764705882352941
70248,4.3,3.1,24.0,1.0,91.0,0.0,0,1,0.041666666666666664,0.125,0.125,0.125,0.041666666666666664,0.375,0.041666666666666664,0.041666666666666664,0.0,0.5,0.0,0.20833333333333334,0.20833333333333334,0.0,0.08333333333333333,0.25,0.2916666666666667,0.3333333333333333,0.0,0.0
70264,3.7,2.7,10.0,0.0,100.0,0.0,1,0,0.3,0.1,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.3
70290,3.0,1.9,13.0,0.0,60.0,0.0,1,0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.15384615384615385
70303,3.8,3.7,13.0,1.0,86.0,0.0,1,0,0.9230769230769231,0.5384615384615384,0.0,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0
70306,3.4,2.6,12.0,1.0,100.0,0.0,0,1,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.3333333333333333,0.0
70323,4.5,3.0,18.0,0.0,100.0,1.0,1,0,0.05555555555555555,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.0,0.3888888888888889,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.6111111111111112,0.1111111111111111,0.16666666666666666,0.0
70337,3.7,2.5,11.0,0.0,44.0,2.0,1,0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0
70393,4.7,1.9,10.0,1.0,100.0,0.0,0,1,0.1,0.3,0.3,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.2,0.7,0.1,0.0,0.0
70419,3.2,2.5,11.0,0.0,43.0,0.0,1,0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.0,0.6363636363636364
70448,4.4,2.5,13.0,1.0,80.0,0.0,0,1,0.0,0.5384615384615384,0.23076923076923078,0.0,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0
70461,4.0,3.3,21.0,0.0,100.0,0.0,1,0,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.0,0.047619047619047616,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.0,0.19047619047619047,0.0,0.2857142857142857,0.0,0.09523809523809523,0.0,0.047619047619047616,0.3333333333333333,0.0,0.047619047619047616,0.14285714285714285
70463,4.1,3.4,17.0,1.0,88.0,0.0,1,0,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.0,0.0,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.0,0.29411764705882354,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826,0.17647058823529413,0.0,0.35294117647058826
70508,3.7,3.9,38.0,0.0,64.0,2.0,1,0,0.13157894736842105,0.13157894736842105,0.18421052631578946,0.02631578947368421,0.10526315789473684,0.18421052631578946,0.34210526315789475,0.10526315789473684,0.0,0.21052631578947367,0.0,0.18421052631578946,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.13157894736842105,0.21052631578947367,0.02631578947368421,0.02631578947368421,0.10526315789473684
70511,4.8,2.4,25.0,1.0,95.0,0.0,1,0,0.0,0.2,0.44,0.0,0.48,0.12,0.0,0.12,0.0,0.0,0.0,0.32,0.12,0.0,0.04,0.16,0.28,0.24,0.0,0.08
70534,4.2,2.4,29.0,0.0,87.0,3.0,1,0,0.034482758620689655,0.4482758620689655,0.2413793103448276,0.034482758620689655,0.5517241379310345,0.2413793103448276,0.10344827586206896,0.20689655172413793,0.0,0.034482758620689655,0.0,0.06896551724137931,0.3103448275862069,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.0,0.0
70552,2.8,4.0,10.0,0.0,38.0,0.0,1,0,0.5,0.1,0.0,0.0,0.2,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.5
70596,4.4,3.1,58.0,1.0,82.0,0.0,0,1,0.27586206896551724,0.1206896551724138,0.1206896551724138,0.0,0.0,0.27586206896551724,0.017241379310344827,0.034482758620689655,0.0,0.13793103448275862,0.0,0.08620689655172414,0.0,0.017241379310344827,0.05172413793103448,0.1206896551724138,0.1206896551724138,0.0,0.0,0.10344827586206896
70603,4.8,3.1,22.0,1.0,100.0,1.0,0,1,0.0,0.13636363636363635,0.5454545454545454,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.13636363636363635,0.0,0.2727272727272727,0.045454545454545456,0.0,0.0,0.22727272727272727,0.5909090909090909,0.13636363636363635,0.0,0.045454545454545456
70615,4.5,2.0,28.0,1.0,92.0,1.0,1,0,0.0,0.07142857142857142,0.25,0.0,0.10714285714285714,0.25,0.0,0.03571428571428571,0.0,0.14285714285714285,0.0,0.5357142857142857,0.07142857142857142,0.0,0.0,0.2857142857142857,0.14285714285714285,0.6071428571428571,0.0,0.21428571428571427
70618,4.7,2.4,13.0,1.0,100.0,0.0,0,1,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.0,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.6153846153846154,0.0,0.0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
70619,4.5,2.5,13.0,1.0,100.0,0.0,1,0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.07692307692307693,0.0
70621,4.6,2.7,31.0,1.0,100.0,0.0,1,0,0.03225806451612903,0.2903225806451613,0.25806451612903225,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.2903225806451613,0.0967741935483871,0.0,0.12903225806451613,0.0
70640,3.0,3.1,42.0,0.0,63.0,0.0,0,1,0.023809523809523808,0.07142857142857142,0.0,0.0,0.047619047619047616,0.14285714285714285,0.07142857142857142,0.0,0.0,0.047619047619047616,0.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.09523809523809523
70650,4.5,2.6,24.0,1.0,95.0,2.0,0,1,0.041666666666666664,0.375,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.125,0.0,0.08333333333333333,0.0,0.5,0.125,0.0,0.0,0.20833333333333334,0.4166666666666667,0.5,0.041666666666666664,0.0
70653,4.7,2.6,10.0,0.0,100.0,0.0,0,1,0.1,0.8,0.6,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.2,0.1,0.0,0.0
70681,2.8,3.2,33.0,1.0,61.0,0.0,0,1,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.3939393939393939,0.030303030303030304,0.24242424242424243,0.0,0.030303030303030304,0.0,0.0,0.0,0.21212121212121213,0.06060606060606061,0.06060606060606061,0.21212121212121213,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.3939393939393939
70682,4.7,1.8,10.0,1.0,100.0,5.0,1,0,0.0,0.5,0.6,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.3,0.2,0.0,0.0
70684,3.6,2.8,12.0,0.0,63.0,1.0,1,0,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25,0.08333333333333333,0.25,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666
70688,3.7,3.4,12.0,0.0,73.0,0.0,1,0,0.3333333333333333,0.25,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.5833333333333334,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333
70691,3.7,3.5,11.0,0.0,100.0,0.0,1,0,0.5454545454545454,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0
70736,4.5,2.5,13.0,1.0,100.0,1.0,0,1,0.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0
70742,4.5,1.0,10.0,0.0,71.0,0.0,0,1,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.6,0.1,0.3,0.0
70771,4.3,2.9,13.0,0.0,75.0,0.0,0,1,0.23076923076923078,0.8461538461538461,0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693
70776,3.7,3.0,11.0,1.0,100.0,1.0,1,0,0.09090909090909091,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182
70779,2.3,4.0,23.0,0.0,17.0,0.0,0,1,0.6086956521739131,0.17391304347826086,0.0,0.0,0.043478260869565216,0.5652173913043478,0.391304347826087,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.13043478260869565,0.17391304347826086,0.0,0.0,0.0,0.13043478260869565,0.0
70809,3.9,3.8,10.0,1.0,78.0,0.0,0,1,0.2,0.1,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.3,0.3,0.0,0.0,0.3
70813,4.9,2.2,29.0,1.0,100.0,0.0,1,0,0.0,0.06896551724137931,0.4482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.41379310344827586,0.034482758620689655,0.034482758620689655,0.0,0.0,0.7241379310344828,0.034482758620689655,0.06896551724137931,0.3793103448275862,0.3793103448275862,0.0,0.0,0.0
70814,3.3,3.5,20.0,1.0,79.0,2.0,1,0,0.15,0.2,0.05,0.4,0.1,0.25,0.35,0.05,0.0,0.05,0.0,0.15,0.15,0.1,0.05,0.0,0.25,0.05,0.1,0.05
